Dept,Course,Description,Section,Comp,Del,StartMonth,StartDay,EndMonth,EndDay,ClassDayOfWeek,ClassHour,ClassDuration,Room,ProfFirstName,ProfLastName,Semester
0,ORIE0100,New Student Orientation,1,1,1,9,6,9,7,0,0.0,0.0,,,,fall
0,ORIE0100,New Student Orientation,1,2,1,9,6,9,7,0,0.0,0.0,,,,fall
0,ORIE0100,New Student Orientation,1,3,1,9,6,9,7,0,0.0,0.0,,,,fall
0,ORIE0100,New Student Orientation,1,4,1,9,6,9,7,0,0.0,0.0,,,,fall
0,ORIE0100,New Student Orientation,1,5,1,9,6,9,7,0,0.0,0.0,,,,fall
0,ORIE0100,New Student Orientation,1,6,1,9,6,9,7,0,0.0,0.0,,,,fall
0,ORIE0100,New Student Orientation,1,7,1,9,6,9,7,0,0.0,0.0,,,,fall
0,ORIE0100,New Student Orientation,1,8,1,9,6,9,7,0,0.0,0.0,,,,fall
0,ORIE0100,New Student Orientation,1,9,1,9,6,9,7,0,0.0,0.0,,,,fall
0,ORIE0100,New Student Orientation,1,10,1,9,6,9,7,0,0.0,0.0,,,,fall
0,ORIE0100,New Student Orientation,1,11,1,9,6,9,7,0,0.0,0.0,,,,fall
0,ORIE0100,New Student Orientation,1,12,1,9,6,9,7,0,0.0,0.0,,,,fall
0,ORIE0100,New Student Orientation,1,13,1,9,6,9,7,0,0.0,0.0,,,,fall
0,ORIE0100,New Student Orientation,1,14,1,9,6,9,7,0,0.0,0.0,,,,fall
0,ORIE0100,New Student Orientation,1,15,1,9,6,9,7,0,0.0,0.0,,,,fall
0,ORIE0100,New Student Orientation,1,16,1,9,6,9,7,0,0.0,0.0,,,,fall
0,ORIE0100,New Student Orientation,1,17,1,9,6,9,7,0,0.0,0.0,,,,fall
0,ORIE0100,New Student Orientation,1,18,1,9,6,9,7,0,0.0,0.0,,,,fall
ACFN,ACCT2121,Financial Accounting Concepts,1,1,1,9,8,12,22,Monday,14.5,1.5,EB2136,Jason,Tang,fall
ACFN,ACCT2121,Financial Accounting Concepts,1,1,2,9,8,12,22,Wednesday,14.5,1.5,EB2136,Jason,Tang,fall
ACFN,ACCT2121,Financial Accounting Concepts,1,501,1,9,8,12,22,Wednesday,17.0,1.0,EB2128,,ACCT 2121 - Lab 1,fall
ACFN,ACCT2121,Financial Accounting Concepts,10,10,1,9,8,12,22,Tuesday,13.0,1.5,EB3108,,ACCT Lecturer 4,fall
ACFN,ACCT2121,Financial Accounting Concepts,10,10,2,9,8,12,22,Thursday,13.0,1.5,EB3108,,ACCT Lecturer 4,fall
ACFN,ACCT2121,Financial Accounting Concepts,10,510,1,9,8,12,22,Tuesday,18.0,1.0,EB3108,,ACCT 2121 - Lab 2,fall
ACFN,ACCT2121,Financial Accounting Concepts,2,2,1,9,8,12,22,Monday,13.0,1.5,EB3108,Jason,Tang,fall
ACFN,ACCT2121,Financial Accounting Concepts,2,2,2,9,8,12,22,Wednesday,13.0,1.5,EB3108,Jason,Tang,fall
ACFN,ACCT2121,Financial Accounting Concepts,2,502,1,9,8,12,22,Wednesday,18.0,1.0,EB2128,,ACCT 2121 - Lab 1,fall
ACFN,ACCT2121,Financial Accounting Concepts,3,3,1,9,8,12,22,Monday,10.0,1.5,EB3108,,ACCT Lecturer 1,fall
ACFN,ACCT2121,Financial Accounting Concepts,3,3,2,9,8,12,22,Wednesday,10.0,1.5,EB3108,,ACCT Lecturer 1,fall
ACFN,ACCT2121,Financial Accounting Concepts,3,503,1,9,8,12,22,Wednesday,19.0,1.0,EB2128,,ACCT 2121 - Lab 1,fall
ACFN,ACCT2121,Financial Accounting Concepts,4,4,1,9,8,12,22,Monday,11.5,1.5,EB3108,,ACCT Lecturer 1,fall
ACFN,ACCT2121,Financial Accounting Concepts,4,4,2,9,8,12,22,Wednesday,11.5,1.5,EB3108,,ACCT Lecturer 1,fall
ACFN,ACCT2121,Financial Accounting Concepts,4,504,1,9,8,12,22,Wednesday,17.0,1.0,EB2136,,ACCT 2121 - Lab 2,fall
ACFN,ACCT2121,Financial Accounting Concepts,5,5,1,9,8,12,22,Monday,13.0,1.5,EB3112,,ACCT Lecturer 7,fall
ACFN,ACCT2121,Financial Accounting Concepts,5,5,2,9,8,12,22,Wednesday,13.0,1.5,EB3112,,ACCT Lecturer 7,fall
ACFN,ACCT2121,Financial Accounting Concepts,5,505,1,9,8,12,22,Wednesday,18.0,1.0,EB2136,,ACCT 2121 - Lab 2,fall
ACFN,ACCT2121,Financial Accounting Concepts,6,6,1,9,8,12,22,Tuesday,18.0,3.0,EB2128,,ACCT Lecturer 7,fall
ACFN,ACCT2121,Financial Accounting Concepts,6,506,1,9,8,12,22,Wednesday,19.0,1.0,EB2136,,ACCT 2121 - Lab 2,fall
ACFN,ACCT2121,Financial Accounting Concepts,7,7,1,9,8,12,22,Tuesday,8.5,1.5,EB2128,Jason,Tang,fall
ACFN,ACCT2121,Financial Accounting Concepts,7,7,2,9,8,12,22,Thursday,8.5,1.5,EB2128,Jason,Tang,fall
ACFN,ACCT2121,Financial Accounting Concepts,7,507,1,9,8,12,22,Tuesday,17.0,1.0,EB3112,,ACCT 2121 - Lab 1,fall
ACFN,ACCT2121,Financial Accounting Concepts,8,8,1,9,8,12,22,Tuesday,14.5,1.5,EB2128,Jason,Tang,fall
ACFN,ACCT2121,Financial Accounting Concepts,8,8,2,9,8,12,22,Thursday,14.5,1.5,EB2128,Jason,Tang,fall
ACFN,ACCT2121,Financial Accounting Concepts,8,508,1,9,8,12,22,Tuesday,18.0,1.0,EB3112,,ACCT 2121 - Lab 1,fall
ACFN,ACCT2121,Financial Accounting Concepts,9,9,1,9,8,12,22,Tuesday,11.5,1.5,EB3108,Jason,Tang,fall
ACFN,ACCT2121,Financial Accounting Concepts,9,9,2,9,8,12,22,Thursday,11.5,1.5,EB3108,Jason,Tang,fall
ACFN,ACCT2121,Financial Accounting Concepts,9,509,1,9,8,12,22,Tuesday,17.0,1.0,EB3108,,ACCT 2121 - Lab 2,fall
ACFN,ACCT3220,Financial Accounting Practices,1,1,1,9,8,12,22,Monday,8.5,2.0,EB3130,Rafik,Kurji,fall
ACFN,ACCT3220,Financial Accounting Practices,1,1,2,9,8,12,22,Wednesday,8.5,1.0,EB3130,Rafik,Kurji,fall
ACFN,ACCT3220,Financial Accounting Practices,1,401,1,9,8,12,22,Wednesday,9.5,1.0,EB3130,Rafik,Kurji,fall
ACFN,ACCT3220,Financial Accounting Practices,2,2,1,9,8,12,22,Tuesday,10.5,2.0,EB3130,Simon,Magennis,fall
ACFN,ACCT3220,Financial Accounting Practices,2,2,2,9,8,12,22,Thursday,10.5,1.0,EB3130,Simon,Magennis,fall
ACFN,ACCT3220,Financial Accounting Practices,2,402,1,9,8,12,22,Thursday,11.5,1.0,EB3130,Simon,Magennis,fall
ACFN,ACCT3220,Financial Accounting Practices,3,3,1,9,8,12,22,Monday,10.5,2.0,EB3112,Simon,Magennis,fall
ACFN,ACCT3220,Financial Accounting Practices,3,3,2,9,8,12,22,Wednesday,10.5,1.0,EB3112,Simon,Magennis,fall
ACFN,ACCT3220,Financial Accounting Practices,3,403,1,9,8,12,22,Wednesday,11.5,1.0,EB3112,Simon,Magennis,fall
ACFN,ACCT3220,Financial Accounting Practices,4,4,1,9,8,12,22,Monday,10.5,2.0,EB3130,,ACCT Lecturer 2,fall
ACFN,ACCT3220,Financial Accounting Practices,4,4,2,9,8,12,22,Wednesday,10.5,1.0,EB3130,,ACCT Lecturer 2,fall
ACFN,ACCT3220,Financial Accounting Practices,4,404,1,9,8,12,22,Wednesday,11.5,1.0,EB3130,,ACCT Lecturer 2,fall
ACFN,ACCT3221,Intermediate Accounting I,1,1,1,9,8,12,22,Tuesday,16.0,2.0,EB2128,Rafik,Kurji,fall
ACFN,ACCT3221,Intermediate Accounting I,1,1,2,9,8,12,22,Thursday,16.0,1.0,EB2128,Rafik,Kurji,fall
ACFN,ACCT3221,Intermediate Accounting I,1,401,1,9,8,12,22,Thursday,17.0,1.0,EB2128,Rafik,Kurji,fall
ACFN,ACCT3221,Intermediate Accounting I,2,2,1,9,8,12,22,Monday,10.5,2.0,EB1010,Rafik,Kurji,fall
ACFN,ACCT3221,Intermediate Accounting I,2,2,2,9,8,12,22,Wednesday,10.5,1.0,EB1010,Rafik,Kurji,fall
ACFN,ACCT3221,Intermediate Accounting I,2,402,1,9,8,12,22,Wednesday,11.5,1.0,EB1010,Rafik,Kurji,fall
ACFN,ACCT3221,Intermediate Accounting I,3,3,1,9,8,12,22,Monday,8.5,2.0,EB1010,Simon,Magennis,fall
ACFN,ACCT3221,Intermediate Accounting I,3,3,2,9,8,12,22,Wednesday,8.5,1.0,EB1010,Simon,Magennis,fall
ACFN,ACCT3221,Intermediate Accounting I,3,403,1,9,8,12,22,Wednesday,9.5,1.0,EB1010,Simon,Magennis,fall
ACFN,ACCT3224,Management Accounting I,1,1,1,9,8,12,22,Tuesday,14.5,1.5,EB1002,,ACCT Lecturer 2,fall
ACFN,ACCT3224,Management Accounting I,1,1,2,9,8,12,22,Thursday,14.5,1.5,EB1002,,ACCT Lecturer 2,fall
ACFN,ACCT3224,Management Accounting I,2,2,1,9,8,12,22,Tuesday,16.0,1.5,EB1002,,ACCT Lecturer 2,fall
ACFN,ACCT3224,Management Accounting I,2,2,2,9,8,12,22,Thursday,16.0,1.5,EB1002,,ACCT Lecturer 2,fall
ACFN,ACCT3224,Management Accounting I,3,3,1,9,8,12,22,Monday,13.0,1.5,T235,,ACCT Lecturer 4,fall
ACFN,ACCT3224,Management Accounting I,3,3,2,9,8,12,22,Wednesday,13.0,1.5,T235,,ACCT Lecturer 4,fall
ACFN,ACCT3224,Management Accounting I,4,4,1,9,8,12,22,Monday,16.0,1.5,EB2138,,ACCT Lecturer 4,fall
ACFN,ACCT3224,Management Accounting I,4,4,2,9,8,12,22,Wednesday,16.0,1.5,EB2138,,ACCT Lecturer 4,fall
ACFN,ACCT3224,Management Accounting I,5,5,1,9,8,12,22,Monday,8.5,1.5,EA2031,,ACCT Lecturer 3,fall
ACFN,ACCT3224,Management Accounting I,5,5,2,9,8,12,22,Wednesday,8.5,1.5,EA2031,,ACCT Lecturer 3,fall
ACFN,ACCT3224,Management Accounting I,6,6,1,9,8,12,22,Monday,13.0,1.5,EB1108,Osama,El-Temtamy,fall
ACFN,ACCT3224,Management Accounting I,6,6,2,9,8,12,22,Wednesday,13.0,1.5,EB1108,Osama,El-Temtamy,fall
ACFN,ACCT3224,Management Accounting I,7,7,1,9,8,12,22,Wednesday,8.5,1.5,EB1108,Harjinder,Deol,fall
ACFN,ACCT3224,Management Accounting I,7,7,2,9,8,12,22,Friday,8.5,1.5,EB1108,Harjinder,Deol,fall
ACFN,ACCT3224,Management Accounting I,8,8,1,9,8,12,22,Wednesday,18.0,3.0,EC1150,,ACCT Lecturer 6,fall
ACFN,ACCT3227,Oil & Gas Accounting,1,1,1,9,8,12,22,Wednesday,17.0,3.0,EB3112,Clifford,Spyker,fall
ACFN,ACCT3228,Management Accounting II,1,1,1,9,8,12,22,Tuesday,18.0,3.0,EB2121,,ACCT Lecturer 6,fall
ACFN,ACCT3228,Management Accounting II,1,2,1,9,8,12,22,Tuesday,8.5,1.5,EB2122,,ACCT Lecturer 3,fall
ACFN,ACCT3228,Management Accounting II,1,2,2,9,8,12,22,Thursday,8.5,1.5,EB2122,,ACCT Lecturer 3,fall
ACFN,ACCT3228,Management Accounting II,1,3,1,9,8,12,22,Wednesday,18.0,3.0,EB2103,,ACCT Lecturer 8,fall
ACFN,ACCT4222,Intermediate Accounting II,1,1,1,9,8,12,22,Tuesday,14.5,2.0,EB2136,Osama,El-Temtamy,fall
ACFN,ACCT4222,Intermediate Accounting II,1,1,2,9,8,12,22,Thursday,14.5,1.0,EB2136,Osama,El-Temtamy,fall
ACFN,ACCT4222,Intermediate Accounting II,1,401,1,9,8,12,22,Thursday,15.5,1.0,EB2136,Osama,El-Temtamy,fall
ACFN,ACCT4222,Intermediate Accounting II,2,2,1,9,8,12,22,Tuesday,16.5,2.0,EB2136,Osama,El-Temtamy,fall
ACFN,ACCT4222,Intermediate Accounting II,2,2,2,9,8,12,22,Thursday,16.5,1.0,EB2136,Osama,El-Temtamy,fall
ACFN,ACCT4222,Intermediate Accounting II,2,402,1,9,8,12,22,Thursday,17.5,1.0,EB2136,Osama,El-Temtamy,fall
ACFN,ACCT4225,Principles of Auditing,1,1,1,9,8,12,22,Tuesday,18.0,3.0,EB2122,,ACCT 4225 PT 1,fall
ACFN,ACCT4225,Principles of Auditing,1,2,1,9,8,12,22,Wednesday,18.0,3.0,EB2122,,ACCT 4225 PT 1,fall
ACFN,ACCT4225,Principles of Auditing,1,3,1,9,8,12,22,Thursday,18.0,3.0,EB2122,,ACCT 4225 PT 1,fall
ACFN,ACCT4280,Intro to Personal & Corporate Tax,1,1,1,9,8,12,22,Tuesday,10.5,2.0,EB2128,,ACCT Lecturer 1,fall
ACFN,ACCT4280,Intro to Personal & Corporate Tax,1,1,2,9,8,12,22,Thursday,10.5,1.0,EB2128,,ACCT Lecturer 1,fall
ACFN,ACCT4280,Intro to Personal & Corporate Tax,1,401,1,9,8,12,22,Thursday,11.5,1.0,EB2128,,ACCT Lecturer 1,fall
ACFN,ACCT4280,Intro to Personal & Corporate Tax,2,2,1,9,8,12,22,Tuesday,12.5,2.0,EB2128,,ACCT Lecturer 1,fall
ACFN,ACCT4280,Intro to Personal & Corporate Tax,2,2,2,9,8,12,22,Thursday,12.5,1.0,EB2128,,ACCT Lecturer 1,fall
ACFN,ACCT4280,Intro to Personal & Corporate Tax,2,402,1,9,8,12,22,Thursday,13.5,1.0,EB2128,,ACCT Lecturer 1,fall
ACFN,ACCT4381,Advanced Financial Accounting,1,1,1,9,8,12,22,Monday,12.5,2.0,E147,Harjinder,Deol,fall
ACFN,ACCT4381,Advanced Financial Accounting,1,1,2,9,8,12,22,Wednesday,12.5,1.0,E147,Harjinder,Deol,fall
ACFN,ACCT4381,Advanced Financial Accounting,1,401,1,9,8,12,22,Wednesday,13.5,1.0,E147,Harjinder,Deol,fall
ACFN,ACCT4381,Advanced Financial Accounting,2,2,1,9,8,12,22,Monday,10.5,2.0,E147,Harjinder,Deol,fall
ACFN,ACCT4381,Advanced Financial Accounting,2,2,2,9,8,12,22,Wednesday,10.5,1.0,E147,Harjinder,Deol,fall
ACFN,ACCT4381,Advanced Financial Accounting,2,402,1,9,8,12,22,Wednesday,11.5,1.0,E147,Harjinder,Deol,fall
ACFN,ACCT4382,Advanced Managerial Accounting,1,1,1,9,8,12,22,Monday,8.5,2.0,EB2128,Clifford,Spyker,fall
ACFN,ACCT4382,Advanced Managerial Accounting,1,1,2,9,8,12,22,Wednesday,8.5,1.0,EB2128,Clifford,Spyker,fall
ACFN,ACCT4382,Advanced Managerial Accounting,1,401,1,9,8,12,22,Wednesday,9.5,1.0,EB2128,Clifford,Spyker,fall
ACFN,ACCT4382,Advanced Managerial Accounting,2,2,1,9,8,12,22,Monday,12.5,2.0,EB3130,Clifford,Spyker,fall
ACFN,ACCT4382,Advanced Managerial Accounting,2,2,2,9,8,12,22,Wednesday,12.5,1.0,EB3130,Clifford,Spyker,fall
ACFN,ACCT4382,Advanced Managerial Accounting,2,402,1,9,8,12,22,Wednesday,13.5,1.0,EB3130,Clifford,Spyker,fall
ACFN,ACCT4382,Advanced Managerial Accounting,3,3,1,9,8,12,22,Wednesday,18.0,3.0,EB3108,,ACCT Lecturer 9,fall
ACFN,ACCT4382,Advanced Managerial Accounting,3,403,1,9,8,12,22,Monday,21.0,1.0,EB3108,,ACCT Lecturer 9,fall
ACFN,ACCT5370,Advanced Topics in Accounting,1,1,1,9,8,12,22,Tuesday,13.0,1.5,T130,Nicole,Edge,fall
ACFN,ACCT5370,Advanced Topics in Accounting,1,1,2,9,8,12,22,Thursday,13.0,1.5,T130,Nicole,Edge,fall
ACFN,ACCT5370,Advanced Topics in Accounting,2,2,1,9,8,12,22,Tuesday,8.5,1.5,EB1109,Nicole,Edge,fall
ACFN,ACCT5370,Advanced Topics in Accounting,2,2,2,9,8,12,22,Thursday,8.5,1.5,EB1109,Nicole,Edge,fall
ACFN,ACCT5370,Advanced Topics in Accounting,3,3,1,9,8,12,22,Tuesday,11.5,1.5,E125,Nicole,Edge,fall
ACFN,ACCT5370,Advanced Topics in Accounting,3,3,2,9,8,12,22,Thursday,11.5,1.5,E125,Nicole,Edge,fall
ACFN,FNCE2130,Personal Finance,1,1,1,9,8,12,22,Thursday,18.0,3.0,W227,,FNCE Lecturer 3,fall
ACFN,FNCE2130,Personal Finance,1,2,1,9,8,12,22,Monday,18.0,3.0,EB2138,,FNCE Lecturer 3,fall
ACFN,FNCE2130,Personal Finance,1,3,1,9,8,12,22,Tuesday,18.0,3.0,EC1150,,FNCE Lecturer 3,fall
ACFN,FNCE2132,Intro to the Stock Market,1,1,1,9,8,12,22,Tuesday,11.5,1.5,EB2039,,FNCE Lecturer 2,fall
ACFN,FNCE2132,Intro to the Stock Market,1,1,2,9,8,12,22,Thursday,11.5,1.5,EB2039,,FNCE Lecturer 2,fall
ACFN,FNCE2132,Intro to the Stock Market,1,2,1,9,8,12,22,Monday,13.0,1.5,EB2039,,FNCE Lecturer 2,fall
ACFN,FNCE2132,Intro to the Stock Market,1,2,2,9,8,12,22,Wednesday,13.0,1.5,EB2039,,FNCE Lecturer 2,fall
ACFN,FNCE2132,Intro to the Stock Market,1,3,1,9,8,12,22,Monday,10.0,1.5,EB2029,,FNCE Lecturer 1,fall
ACFN,FNCE2132,Intro to the Stock Market,1,3,2,9,8,12,22,Wednesday,10.0,1.5,EB2029,,FNCE Lecturer 1,fall
ACFN,FNCE2132,Intro to the Stock Market,1,4,1,9,8,12,22,Monday,11.5,1.5,EB2029,,FNCE Lecturer 1,fall
ACFN,FNCE2132,Intro to the Stock Market,1,4,2,9,8,12,22,Wednesday,11.5,1.5,EB2029,,FNCE Lecturer 1,fall
ACFN,FNCE2132,Intro to the Stock Market,1,5,1,9,8,12,22,Tuesday,18.0,3.0,EB2039,,ACCT Lecturer 4,fall
ACFN,FNCE3201,Retirement Planning,1,1,1,9,8,12,22,Monday,16.0,3.0,EB2122,,FNCE 3201,fall
ACFN,FNCE3207,Risk Mgmt & Estate Planning,1,1,1,9,8,12,22,Wednesday,17.0,3.0,EB2121,,FNCE 3207,fall
ACFN,FNCE3227,Introduction to Finance,1,1,1,9,8,12,22,Wednesday,10.0,1.5,EC1150,,FNCE Lecturer 2,fall
ACFN,FNCE3227,Introduction to Finance,1,1,2,9,8,12,22,Friday,10.0,1.5,EC1150,,FNCE Lecturer 2,fall
ACFN,FNCE3227,Introduction to Finance,1,2,1,9,8,12,22,Wednesday,8.5,1.5,EC1150,,FNCE Lecturer 2,fall
ACFN,FNCE3227,Introduction to Finance,1,2,2,9,8,12,22,Friday,8.5,1.5,EC1150,,FNCE Lecturer 2,fall
ACFN,FNCE3227,Introduction to Finance,1,3,1,9,8,12,22,Monday,8.5,1.5,EB3126,Tashfeen,Hussain,fall
ACFN,FNCE3227,Introduction to Finance,1,3,2,9,8,12,22,Wednesday,8.5,1.5,EB3126,Tashfeen,Hussain,fall
ACFN,FNCE3227,Introduction to Finance,1,4,1,9,8,12,22,Monday,10.0,1.5,EB3126,Tashfeen,Hussain,fall
ACFN,FNCE3227,Introduction to Finance,1,4,2,9,8,12,22,Wednesday,10.0,1.5,EB3126,Tashfeen,Hussain,fall
ACFN,FNCE3227,Introduction to Finance,1,5,1,9,8,12,22,Tuesday,13.0,1.5,EB1022,,ACFN Lecturer 1,fall
ACFN,FNCE3227,Introduction to Finance,1,5,2,9,8,12,22,Thursday,13.0,1.5,EB1022,,ACFN Lecturer 1,fall
ACFN,FNCE3227,Introduction to Finance,1,6,1,9,8,12,22,Tuesday,14.5,1.5,EB1022,,ACFN Lecturer 1,fall
ACFN,FNCE3227,Introduction to Finance,1,6,2,9,8,12,22,Thursday,14.5,1.5,EB1022,,ACFN Lecturer 1,fall
ACFN,FNCE3227,Introduction to Finance,1,7,1,9,8,12,22,Monday,18.0,3.0,EB1108,,ACFN Lecturer 2,fall
ACFN,FNCE3227,Introduction to Finance,1,8,1,9,8,12,22,Tuesday,11.5,1.5,EB1108,,ACFN Lecturer 2,fall
ACFN,FNCE3227,Introduction to Finance,1,8,2,9,8,12,22,Thursday,11.5,1.5,EB1108,,ACFN Lecturer 2,fall
ACFN,FNCE3228,Advanced Corporate Finance,1,1,1,9,8,12,22,Tuesday,11.5,1.5,EB2103,,FNCE Lecturer 1,fall
ACFN,FNCE3228,Advanced Corporate Finance,1,1,2,9,8,12,22,Thursday,11.5,1.5,EB2103,,FNCE Lecturer 1,fall
ACFN,FNCE3228,Advanced Corporate Finance,1,2,1,9,8,12,22,Monday,14.5,1.5,EB2121,,FNCE Lecturer 1,fall
ACFN,FNCE3228,Advanced Corporate Finance,1,2,2,9,8,12,22,Wednesday,14.5,1.5,EB2121,,FNCE Lecturer 1,fall
ACFN,FNCE3228,Advanced Corporate Finance,1,3,1,9,8,12,22,Tuesday,8.5,1.5,EB1023,,FNCE Lecturer 1,fall
ACFN,FNCE3228,Advanced Corporate Finance,1,3,2,9,8,12,22,Thursday,8.5,1.5,EB1023,,FNCE Lecturer 1,fall
ACFN,FNCE3302,International Finance,1,1,1,9,8,12,22,Tuesday,8.5,1.5,EB2121,Catherine,Roy-Heaton,fall
ACFN,FNCE3302,International Finance,1,1,2,9,8,12,22,Thursday,8.5,1.5,EB2121,Catherine,Roy-Heaton,fall
ACFN,FNCE3302,International Finance,1,2,1,9,8,12,22,Tuesday,10.0,1.5,EB1107,,FNCE Lecturer 2,fall
ACFN,FNCE3302,International Finance,1,2,2,9,8,12,22,Thursday,10.0,1.5,EB1107,,FNCE Lecturer 2,fall
ACFN,FNCE3302,International Finance,1,3,1,9,8,12,22,Tuesday,14.5,1.5,EB2122,Catherine,Roy-Heaton,fall
ACFN,FNCE3302,International Finance,1,3,2,9,8,12,22,Thursday,14.5,1.5,EB2122,Catherine,Roy-Heaton,fall
ACFN,FNCE3304,Business & Financial Modeling,1,1,1,9,8,12,22,Monday,14.5,1.5,EB2039,Carlton-James,Osakwe,fall
ACFN,FNCE3304,Business & Financial Modeling,1,1,2,9,8,12,22,Wednesday,14.5,1.5,EB2039,Carlton-James,Osakwe,fall
ACFN,FNCE3304,Business & Financial Modeling,1,2,1,9,8,12,22,Monday,10.0,1.5,EB2039,Carlton-James,Osakwe,fall
ACFN,FNCE3304,Business & Financial Modeling,1,2,2,9,8,12,22,Wednesday,10.0,1.5,EB2039,Carlton-James,Osakwe,fall
ACFN,FNCE3555,Student Investment Fund 1,1,1,1,9,8,12,22,Wednesday,16.0,1.5,EA1041,Allan,Dwyer,fall
ACFN,FNCE3730,Special Topics in Finance,1,1,1,9,8,12,22,Tuesday,16.0,1.5,EB1107,Tashfeen,Hussain,fall
ACFN,FNCE3730,Special Topics in Finance,1,1,2,9,8,12,22,Thursday,16.0,1.5,EB1107,Tashfeen,Hussain,fall
ACFN,FNCE4407,Investments & Portfolio Mgmt,1,1,1,9,8,12,22,Tuesday,13.0,1.5,EB2039,Roy,Fischer,fall
ACFN,FNCE4407,Investments & Portfolio Mgmt,1,1,2,9,8,12,22,Thursday,13.0,1.5,EB2039,Roy,Fischer,fall
ACFN,FNCE4407,Investments & Portfolio Mgmt,1,2,1,9,8,12,22,Tuesday,8.5,1.5,EB2039,Roy,Fischer,fall
ACFN,FNCE4407,Investments & Portfolio Mgmt,1,2,2,9,8,12,22,Thursday,8.5,1.5,EB2039,Roy,Fischer,fall
ACFN,FNCE4407,Investments & Portfolio Mgmt,1,3,1,9,8,12,22,Monday,14.5,1.5,EB2029,Roy,Fischer,fall
ACFN,FNCE4407,Investments & Portfolio Mgmt,1,3,2,9,8,12,22,Wednesday,14.5,1.5,EB2029,Roy,Fischer,fall
ACFN,FNCE4408,Financial Risk Management,1,1,1,9,8,12,22,Tuesday,14.5,1.5,EA1068,Carlton-James,Osakwe,fall
ACFN,FNCE4408,Financial Risk Management,1,1,2,9,8,12,22,Thursday,14.5,1.5,EA1068,Carlton-James,Osakwe,fall
ACFN,FNCE4408,Financial Risk Management,1,2,1,9,8,12,22,Tuesday,16.0,1.5,EB2121,Carlton-James,Osakwe,fall
ACFN,FNCE4408,Financial Risk Management,1,2,2,9,8,12,22,Thursday,16.0,1.5,EB2121,Carlton-James,Osakwe,fall
ACFN,FNCE4409,Securities Analysis and Valuation,1,1,1,9,8,12,22,Tuesday,10.0,1.5,EB2121,Catherine,Roy-Heaton,fall
ACFN,FNCE4409,Securities Analysis and Valuation,1,1,2,9,8,12,22,Thursday,10.0,1.5,EB2121,Catherine,Roy-Heaton,fall
ACFN,FNCE4409,Securities Analysis and Valuation,1,2,1,9,8,12,22,Tuesday,11.5,1.5,EB2121,Catherine,Roy-Heaton,fall
ACFN,FNCE4409,Securities Analysis and Valuation,1,2,2,9,8,12,22,Thursday,11.5,1.5,EB2121,Catherine,Roy-Heaton,fall
ACFN,FNCE4555,Student Investment Fund 3,1,1,1,9,8,12,22,Wednesday,16.0,1.5,EA1041,Allan,Dwyer,fall
ACFN,FNCE5010,Advanced Topics in Finance,1,1,1,9,8,12,22,Monday,13.0,1.5,T130,Allan,Dwyer,fall
ACFN,FNCE5010,Advanced Topics in Finance,1,1,2,9,8,12,22,Wednesday,13.0,1.5,T130,Allan,Dwyer,fall
ACFN,FNCE5010,Advanced Topics in Finance,1,2,1,9,8,12,22,Monday,11.5,1.5,EB1107,Allan,Dwyer,fall
ACFN,FNCE5010,Advanced Topics in Finance,1,2,2,9,8,12,22,Wednesday,11.5,1.5,EB1107,Allan,Dwyer,fall
ADMN,COOP0001,Orientation to Co-op Education,1,1,1,9,8,12,22,Tuesday,13.0,1.5,EB1014,Thi Quynh Tram,Nguyen,fall
ADMN,COOP0001,Orientation to Co-op Education,1,2,1,9,8,12,22,Monday,16.0,1.5,EB2128,Daniel,Santiago,fall
ADMN,COOP0001,Orientation to Co-op Education,1,3,1,9,8,12,22,Monday,14.5,1.5,EB3108,Daniel,Santiago,fall
ADMN,COOP0001,Orientation to Co-op Education,1,4,1,9,8,12,22,Monday,11.5,1.5,EB3126,Daniel,Santiago,fall
ADMN,COOP0001,Orientation to Co-op Education,1,5,1,9,8,12,22,Friday,8.5,1.5,W227,Robin,Filmer,fall
ADMN,COOP0001,Orientation to Co-op Education,1,6,1,9,8,12,22,Monday,13.0,1.5,EB1014,Thi Quynh Tram,Nguyen,fall
ADMN,COOP0001,Orientation to Co-op Education,1,7,1,9,8,12,22,Friday,10.0,1.5,W227,Robin,Filmer,fall
ADMN,COOP0001,Orientation to Co-op Education,1,8,1,9,8,12,22,Friday,13.0,1.5,W227,Daniel,Santiago,fall
ADMN,COOP0001,Orientation to Co-op Education,1,9,1,9,8,12,22,Tuesday,8.5,1.5,T107,Thi Quynh Tram,Nguyen,fall
ADMN,COOP0001,Orientation to Co-op Education,1,10,1,9,8,12,22,Monday,14.5,1.5,T107,Thi Quynh Tram,Nguyen,fall
ADMN,COOP0002,Work Term I,1,1,1,9,8,12,22,0,0.0,0.0,,Thi Quynh Tram,Nguyen,fall
ADMN,COOP0002,Work Term I,1,2,1,9,8,12,22,0,0.0,0.0,,Daniel,Santiago,fall
ADMN,COOP0002,Work Term I,1,3,1,9,8,12,22,0,0.0,0.0,,Daniel,Santiago,fall
ADMN,COOP0002,Work Term I,1,4,1,9,8,12,22,0,0.0,0.0,,Daniel,Santiago,fall
ADMN,COOP0002,Work Term I,1,5,1,9,8,12,22,0,0.0,0.0,,Daniel,Santiago,fall
ADMN,COOP0002,Work Term I,1,6,1,9,8,12,22,0,0.0,0.0,,Thi Quynh Tram,Nguyen,fall
