Dept,Course,Description,Section,Comp,Del,StartMonth,StartDay,EndMonth,EndDay,ClassDayOfWeek,ClassHour,ClassDuration,Room,ProfFirstName,ProfLastName,Semester
ACFN,ACCT2121,Financial Accounting Concepts,1,1,1,1,4,4,20,Monday,8.5,1.5,EB3130,Jason,Tang,winter
ACFN,ACCT2121,Financial Accounting Concepts,1,1,1,1,4,4,20,Wednesday,8.5,1.5,EB3130,Jason,Tang,winter
ACFN,ACCT2121,Financial Accounting Concepts,1,501,1,1,4,4,20,Wednesday,17.0,1.0,EB2136,,,winter
ACFN,ACCT2121,Financial Accounting Concepts,10,10,1,1,4,4,20,Tuesday,13.0,1.5,EB3120,,,winter
ACFN,ACCT2121,Financial Accounting Concepts,10,10,1,1,4,4,20,Thursday,13.0,1.5,EB3120,,,winter
ACFN,ACCT2121,Financial Accounting Concepts,10,510,1,1,4,4,20,Thursday,17.0,1.0,EB2128,,,winter
ACFN,ACCT2121,Financial Accounting Concepts,11,11,1,1,4,4,20,Tuesday,14.5,1.5,EB3120,,,winter
ACFN,ACCT2121,Financial Accounting Concepts,11,11,1,1,4,4,20,Thursday,14.5,1.5,EB3120,,,winter
ACFN,ACCT2121,Financial Accounting Concepts,11,511,1,1,4,4,20,Thursday,18.0,1.0,EB2128,,,winter
ACFN,ACCT2121,Financial Accounting Concepts,12,12,1,1,4,4,20,Tuesday,16.0,1.5,EB3120,,,winter
ACFN,ACCT2121,Financial Accounting Concepts,12,12,1,1,4,4,20,Thursday,16.0,1.5,EB3120,,,winter
ACFN,ACCT2121,Financial Accounting Concepts,12,512,1,1,4,4,20,Thursday,19.0,1.0,EB2128,,,winter
ACFN,ACCT2121,Financial Accounting Concepts,13,13,1,1,4,4,20,Tuesday,18.0,3.0,EB2136,,,winter
ACFN,ACCT2121,Financial Accounting Concepts,13,513,1,1,4,4,20,Wednesday,20.0,1.0,EB2128,,,winter
ACFN,ACCT2121,Financial Accounting Concepts,2,2,1,1,4,4,20,Monday,10.0,1.5,EB3130,Jason,Tang,winter
ACFN,ACCT2121,Financial Accounting Concepts,2,2,1,1,4,4,20,Wednesday,10.0,1.5,EB3130,Jason,Tang,winter
ACFN,ACCT2121,Financial Accounting Concepts,2,502,1,1,4,4,20,Wednesday,18.0,1.0,EB2136,,,winter
ACFN,ACCT2121,Financial Accounting Concepts,3,3,1,1,4,4,20,Monday,13.0,1.5,EB3120,Simon,Magennis,winter
ACFN,ACCT2121,Financial Accounting Concepts,3,3,1,1,4,4,20,Wednesday,13.0,1.5,EB3120,Simon,Magennis,winter
ACFN,ACCT2121,Financial Accounting Concepts,3,503,1,1,4,4,20,Wednesday,19.0,1.0,EB2136,,,winter
ACFN,ACCT2121,Financial Accounting Concepts,4,4,1,1,4,4,20,Monday,14.5,1.5,EB3120,Simon,Magennis,winter
ACFN,ACCT2121,Financial Accounting Concepts,4,4,1,1,4,4,20,Wednesday,14.5,1.5,EB3120,Simon,Magennis,winter
ACFN,ACCT2121,Financial Accounting Concepts,4,504,1,1,4,4,20,Wednesday,17.0,1.0,EB2128,,,winter
ACFN,ACCT2121,Financial Accounting Concepts,5,5,1,1,4,4,20,Monday,11.5,1.5,EB2128,Clifford,Spyker,winter
ACFN,ACCT2121,Financial Accounting Concepts,5,5,1,1,4,4,20,Wednesday,11.5,1.5,EB2128,Clifford,Spyker,winter
ACFN,ACCT2121,Financial Accounting Concepts,5,505,1,1,4,4,20,Wednesday,18.0,1.0,EB2128,,,winter
ACFN,ACCT2121,Financial Accounting Concepts,6,6,1,1,4,4,20,Wednesday,18.0,3.0,EB3108,,,winter
ACFN,ACCT2121,Financial Accounting Concepts,6,506,1,1,4,4,20,Wednesday,19.0,1.0,EB2128,,,winter
ACFN,ACCT2121,Financial Accounting Concepts,7,7,1,1,4,4,20,Tuesday,8.5,1.5,EB2128,,,winter
ACFN,ACCT2121,Financial Accounting Concepts,7,7,1,1,4,4,20,Thursday,8.5,1.5,EB2128,,,winter
ACFN,ACCT2121,Financial Accounting Concepts,7,507,1,1,4,4,20,Thursday,17.0,1.0,EB2136,,,winter
ACFN,ACCT2121,Financial Accounting Concepts,8,8,1,1,4,4,20,Tuesday,10.0,1.5,EB2128,,,winter
ACFN,ACCT2121,Financial Accounting Concepts,8,8,1,1,4,4,20,Thursday,10.0,1.5,EB2128,,,winter
ACFN,ACCT2121,Financial Accounting Concepts,8,508,1,1,4,4,20,Thursday,18.0,1.0,EB2136,,,winter
ACFN,ACCT2121,Financial Accounting Concepts,9,9,1,1,4,4,20,Tuesday,11.5,1.5,EB3120,,,winter
ACFN,ACCT2121,Financial Accounting Concepts,9,9,1,1,4,4,20,Thursday,11.5,1.5,EB3120,,,winter
ACFN,ACCT2121,Financial Accounting Concepts,9,509,1,1,4,4,20,Thursday,19.0,1.0,EB2136,,,winter
ACFN,ACCT3220,Financial Accounting Practices,1,1,1,1,4,4,20,Tuesday,8.5,2.0,EB1010,,,winter
ACFN,ACCT3220,Financial Accounting Practices,1,1,2,1,4,4,20,Thursday,8.5,1.0,EB1010,,,winter
ACFN,ACCT3220,Financial Accounting Practices,1,401,1,1,4,4,20,Thursday,9.5,1.0,EB1010,,,winter
ACFN,ACCT3220,Financial Accounting Practices,2,2,1,1,4,4,20,Tuesday,10.5,2.0,EB1010,,,winter
ACFN,ACCT3220,Financial Accounting Practices,2,2,2,1,4,4,20,Thursday,10.5,1.0,EB1010,,,winter
ACFN,ACCT3220,Financial Accounting Practices,2,402,1,1,4,4,20,Thursday,11.5,1.0,EB1010,,,winter
ACFN,ACCT3220,Financial Accounting Practices,3,3,1,1,4,4,20,Tuesday,8.5,2.0,E151,Simon,Magennis,winter
ACFN,ACCT3220,Financial Accounting Practices,3,3,2,1,4,4,20,Thursday,8.5,1.0,E151,Simon,Magennis,winter
ACFN,ACCT3220,Financial Accounting Practices,3,403,1,1,4,4,20,Thursday,9.5,1.0,E151,Simon,Magennis,winter
ACFN,ACCT3221,Intermediate Accounting I,1,1,1,1,4,4,20,Monday,14.5,2.0,EB2128,Yousef,Derjal,winter
ACFN,ACCT3221,Intermediate Accounting I,1,1,2,1,4,4,20,Wednesday,14.5,1.0,EB2128,Yousef,Derjal,winter
ACFN,ACCT3221,Intermediate Accounting I,1,401,1,1,4,4,20,Wednesday,15.5,1.0,EB2128,Yousef,Derjal,winter
ACFN,ACCT3221,Intermediate Accounting I,2,2,1,1,4,4,20,Monday,8.5,2.0,EB3120,,,winter
ACFN,ACCT3221,Intermediate Accounting I,2,2,2,1,4,4,20,Wednesday,8.5,1.0,EB3120,,,winter
ACFN,ACCT3221,Intermediate Accounting I,2,402,1,1,4,4,20,Wednesday,9.5,1.0,EB3120,,,winter
ACFN,ACCT3221,Intermediate Accounting I,3,3,1,1,4,4,20,Monday,10.5,2.0,EB1102,,,winter
ACFN,ACCT3221,Intermediate Accounting I,3,3,2,1,4,4,20,Wednesday,10.5,1.0,EB1102,,,winter
ACFN,ACCT3221,Intermediate Accounting I,3,403,1,1,4,4,20,Wednesday,11.5,1.0,EB1102,,,winter
ACFN,ACCT3224,Management Accounting I,1,1,1,1,4,4,20,Tuesday,13.0,1.5,EB3130,Harjinder,Deol,winter
ACFN,ACCT3224,Management Accounting I,1,1,1,1,4,4,20,Thursday,13.0,1.5,EB3130,Harjinder,Deol,winter
ACFN,ACCT3224,Management Accounting I,1,2,1,1,4,4,20,Tuesday,14.5,1.5,EB3130,Harjinder,Deol,winter
ACFN,ACCT3224,Management Accounting I,1,2,1,1,4,4,20,Thursday,14.5,1.5,EB3130,Harjinder,Deol,winter
ACFN,ACCT3224,Management Accounting I,1,3,1,1,4,4,20,Monday,10.0,1.5,EB3126,Yousef,Derjal,winter
ACFN,ACCT3224,Management Accounting I,1,3,1,1,4,4,20,Wednesday,10.0,1.5,EB3126,Yousef,Derjal,winter
ACFN,ACCT3224,Management Accounting I,1,4,1,1,4,4,20,Monday,11.5,1.5,EB3126,Yousef,Derjal,winter
ACFN,ACCT3224,Management Accounting I,1,4,1,1,4,4,20,Wednesday,11.5,1.5,EB3126,Yousef,Derjal,winter
ACFN,ACCT3224,Management Accounting I,1,5,1,1,4,4,20,Monday,13.0,1.5,EB3134,Osama,El-Temtamy,winter
ACFN,ACCT3224,Management Accounting I,1,5,1,1,4,4,20,Wednesday,13.0,1.5,EB3134,Osama,El-Temtamy,winter
ACFN,ACCT3224,Management Accounting I,1,6,1,1,4,4,20,Monday,14.5,1.5,EB3134,Osama,El-Temtamy,winter
ACFN,ACCT3224,Management Accounting I,1,6,1,1,4,4,20,Wednesday,14.5,1.5,EB3134,Osama,El-Temtamy,winter
ACFN,ACCT3224,Management Accounting I,1,7,1,1,4,4,20,Tuesday,10.0,1.5,EB3126,Marli,Pieterse,winter
ACFN,ACCT3224,Management Accounting I,1,7,1,1,4,4,20,Thursday,10.0,1.5,EB3126,Marli,Pieterse,winter
ACFN,ACCT3224,Management Accounting I,1,8,1,1,4,4,20,Tuesday,11.5,1.5,EB3126,Marli,Pieterse,winter
ACFN,ACCT3224,Management Accounting I,1,8,1,1,4,4,20,Thursday,11.5,1.5,EB3126,Marli,Pieterse,winter
ACFN,ACCT3224,Management Accounting I,1,9,1,1,4,4,20,Monday,14.5,1.5,EB1002,,,winter
ACFN,ACCT3224,Management Accounting I,1,9,1,1,4,4,20,Wednesday,14.5,1.5,EB1002,,,winter
ACFN,ACCT3224,Management Accounting I,1,10,1,1,4,4,20,Tuesday,18.0,3.0,EB3108,,,winter
ACFN,ACCT3228,Management Accounting II,1,1,1,1,4,4,20,Tuesday,13.0,1.5,EB2029,Jason,Tang,winter
ACFN,ACCT3228,Management Accounting II,1,1,1,1,4,4,20,Thursday,13.0,1.5,EB2029,Jason,Tang,winter
ACFN,ACCT3228,Management Accounting II,1,2,1,1,4,4,20,Tuesday,14.5,1.5,EB2039,Jason,Tang,winter
ACFN,ACCT3228,Management Accounting II,1,2,1,1,4,4,20,Thursday,14.5,1.5,EB2039,Jason,Tang,winter
ACFN,ACCT3228,Management Accounting II,1,3,1,1,4,4,20,Tuesday,18.0,3.0,EB2039,,,winter
ACFN,ACCT3730,Special Topics in Accounting,1,1,1,1,4,4,20,Thursday,17.0,3.0,EB2039,,,winter
ACFN,ACCT4222,Intermediate Accounting II,1,1,1,1,4,4,20,Tuesday,12.5,2.0,E147,,,winter
ACFN,ACCT4222,Intermediate Accounting II,1,1,2,1,4,4,20,Thursday,12.5,1.0,E147,,,winter
ACFN,ACCT4222,Intermediate Accounting II,1,401,1,1,4,4,20,Thursday,13.5,1.0,E147,,,winter
ACFN,ACCT4222,Intermediate Accounting II,2,2,1,1,4,4,20,Tuesday,14.5,2.0,E147,Osama,El-Temtamy,winter
ACFN,ACCT4222,Intermediate Accounting II,2,2,2,1,4,4,20,Thursday,14.5,1.0,E147,,,winter
ACFN,ACCT4222,Intermediate Accounting II,2,402,1,1,4,4,20,Thursday,15.5,1.0,E147,,,winter
ACFN,ACCT4225,Principles of Auditing,1,1,1,1,4,4,20,Monday,11.5,1.5,EB3134,Marli,Pieterse,winter
ACFN,ACCT4225,Principles of Auditing,1,1,1,1,4,4,20,Wednesday,11.5,1.5,EB3134,Marli,Pieterse,winter
ACFN,ACCT4225,Principles of Auditing,1,2,1,1,4,4,20,Monday,8.5,1.5,EB3126,Marli,Pieterse,winter
ACFN,ACCT4225,Principles of Auditing,1,2,1,1,4,4,20,Wednesday,8.5,1.5,EB3126,Marli,Pieterse,winter
ACFN,ACCT4225,Principles of Auditing,1,3,1,1,4,4,20,Tuesday,18.0,3.0,EB2121,,,winter
ACFN,ACCT4280,Intro to Personal & Corporate Tax,1,1,1,1,4,4,20,Tuesday,10.5,2.0,EB2136,,,winter
ACFN,ACCT4280,Intro to Personal & Corporate Tax,1,1,1,1,4,4,20,Thursday,10.5,2.0,EB2136,,,winter
ACFN,ACCT4280,Intro to Personal & Corporate Tax,1,401,1,1,4,4,20,Thursday,11.5,1.0,EB2128,,,winter
ACFN,ACCT4280,Intro to Personal & Corporate Tax,2,2,1,1,4,4,20,Tuesday,12.5,2.0,EB2128,Yousef,Derjal,winter
ACFN,ACCT4280,Intro to Personal & Corporate Tax,2,2,1,1,4,4,20,Thursday,12.5,1.0,EB2128,Yousef,Derjal,winter
ACFN,ACCT4280,Intro to Personal & Corporate Tax,2,402,1,1,4,4,20,Thursday,13.5,1.0,EB2128,Yousef,Derjal,winter
ACFN,ACCT4280,Intro to Personal & Corporate Tax,3,3,1,1,4,4,20,Monday,8.5,2.0,EB2128,,,winter
ACFN,ACCT4280,Intro to Personal & Corporate Tax,3,3,2,1,4,4,20,Wednesday,8.5,1.0,EB2128,,,winter
ACFN,ACCT4280,Intro to Personal & Corporate Tax,3,403,1,1,4,4,20,Wednesday,9.5,1.0,EB2128,,,winter
ACFN,ACCT4381,Advanced Financial Accounting,1,1,1,1,4,4,20,Tuesday,14.5,2.0,E151,Clifford,Spyker,winter
ACFN,ACCT4381,Advanced Financial Accounting,1,1,2,1,4,4,20,Thursday,14.5,1.0,E151,Clifford,Spyker,winter
ACFN,ACCT4381,Advanced Financial Accounting,1,401,1,1,4,4,20,Thursday,15.5,1.0,E151,Clifford,Spyker,winter
ACFN,ACCT4381,Advanced Financial Accounting,2,2,1,1,4,4,20,Tuesday,10.5,2.0,E151,Harjinder,Deol,winter
ACFN,ACCT4381,Advanced Financial Accounting,2,2,2,1,4,4,20,Thursday,10.5,1.0,E151,Harjinder,Deol,winter
ACFN,ACCT4381,Advanced Financial Accounting,2,402,1,1,4,4,20,Thursday,11.5,1.0,E151,Harjinder,Deol,winter
ACFN,ACCT4381,Advanced Financial Accounting,3,3,1,1,4,4,20,Tuesday,18.0,3.0,E147,,,winter
ACFN,ACCT4381,Advanced Financial Accounting,3,403,1,1,4,4,20,Tuesday,21.0,1.0,E147,,,winter
ACFN,ACCT4382,Advanced Managerial Accounting,1,1,1,1,4,4,20,Monday,10.5,2.0,E147,Simon,Magennis,winter
ACFN,ACCT4382,Advanced Managerial Accounting,1,1,2,1,4,4,20,Wednesday,10.5,1.0,E147,Simon,Magennis,winter
ACFN,ACCT4382,Advanced Managerial Accounting,1,401,1,1,4,4,20,Wednesday,11.5,1.0,E147,Simon,Magennis,winter
ACFN,ACCT4382,Advanced Managerial Accounting,2,2,1,1,4,4,20,Monday,8.5,2.0,EB2136,Clifford,Spyker,winter
ACFN,ACCT4382,Advanced Managerial Accounting,2,2,1,1,4,4,20,Wednesday,8.5,1.0,EB2136,Clifford,Spyker,winter
ACFN,ACCT4382,Advanced Managerial Accounting,2,402,1,1,4,4,20,Wednesday,9.5,1.0,EB2136,Clifford,Spyker,winter
ACFN,ACCT4382,Advanced Managerial Accounting,3,3,1,1,4,4,20,Tuesday,18.0,3.0,EB3112,,,winter
ACFN,ACCT4382,Advanced Managerial Accounting,3,403,1,1,4,4,20,Tuesday,21.0,1.0,EB2128,,,winter
ACFN,ACCT5370,Advanced Topics in Accounting,1,1,1,1,4,4,20,Monday,10.0,1.5,EB2122,Nicole,Edge,winter
ACFN,ACCT5370,Advanced Topics in Accounting,1,1,1,1,4,4,20,Wednesday,10.0,1.5,EB2122,Nicole,Edge,winter
ACFN,ACCT5370,Advanced Topics in Accounting,1,2,1,1,4,4,20,Monday,11.5,1.5,EB2122,Nicole,Edge,winter
ACFN,ACCT5370,Advanced Topics in Accounting,1,2,1,1,4,4,20,Wednesday,11.5,1.5,EB2122,Nicole,Edge,winter
ACFN,ACCT5370,Advanced Topics in Accounting,1,3,1,1,4,4,20,Monday,14.5,1.5,T230,Nicole,Edge,winter
ACFN,ACCT5370,Advanced Topics in Accounting,1,3,1,1,4,4,20,Wednesday,14.5,1.5,T230,Nicole,Edge,winter
ACFN,FNCE2130,Personal Finance,1,1,1,1,4,4,20,Thursday,18.0,3.0,EB2138,,,winter
ACFN,FNCE2130,Personal Finance,1,2,1,1,4,4,20,Tuesday,18.0,3.0,EB2138,,,winter
ACFN,FNCE2130,Personal Finance,1,3,1,1,4,4,20,Wednesday,18.0,3.0,EB2138,,,winter
ACFN,FNCE2132,Intro to the Stock Market,1,1,1,1,4,4,20,Tuesday,10.0,1.5,EB2029,,,winter
ACFN,FNCE2132,Intro to the Stock Market,1,1,1,1,4,4,20,Thursday,10.0,1.5,EB2029,,,winter
ACFN,FNCE2132,Intro to the Stock Market,1,2,1,1,4,4,20,Tuesday,8.5,1.5,EB2029,,,winter
ACFN,FNCE2132,Intro to the Stock Market,1,2,1,1,4,4,20,Thursday,8.5,1.5,EB2029,,,winter
ACFN,FNCE2132,Intro to the Stock Market,1,3,1,1,4,4,20,Monday,13.0,1.5,EB2029,,,winter
ACFN,FNCE2132,Intro to the Stock Market,1,3,1,1,4,4,20,Wednesday,13.0,1.5,EB2029,,,winter
ACFN,FNCE2132,Intro to the Stock Market,1,4,1,1,4,4,20,Wednesday,18.0,3.0,EB2029,,,winter
ACFN,FNCE2132,Intro to the Stock Market,1,5,1,1,4,4,20,Tuesday,18.0,3.0,E141,,,winter
ACFN,FNCE3203,Income Tax Planning,1,1,1,1,4,4,20,Tuesday,18.0,3.0,Y318,,,winter
ACFN,FNCE3205,Strategic Investment Planning,1,1,1,1,4,4,20,Tuesday,18.0,3.0,W227,,,winter
ACFN,FNCE3227,Introduction to Finance,1,1,1,1,4,4,20,Tuesday,8.5,1.5,EC1055,Tashfeen,Hussain,winter
ACFN,FNCE3227,Introduction to Finance,1,1,1,1,4,4,20,Thursday,8.5,1.5,EC1055,Tashfeen,Hussain,winter
ACFN,FNCE3227,Introduction to Finance,1,2,1,1,4,4,20,Tuesday,10.0,1.5,EB3134,Pedram,Fardnia,winter
ACFN,FNCE3227,Introduction to Finance,1,2,1,1,4,4,20,Thursday,10.0,1.5,EB3134,Pedram,Fardnia,winter
ACFN,FNCE3227,Introduction to Finance,1,3,1,1,4,4,20,Tuesday,11.5,1.5,EB3134,Pedram,Fardnia,winter
ACFN,FNCE3227,Introduction to Finance,1,3,1,1,4,4,20,Thursday,11.5,1.5,EB3134,Pedram,Fardnia,winter
ACFN,FNCE3227,Introduction to Finance,1,4,1,1,4,4,20,Monday,8.5,1.5,EB1010,Pedram,Fardnia,winter
ACFN,FNCE3227,Introduction to Finance,1,4,1,1,4,4,20,Wednesday,8.5,1.5,EB1010,Pedram,Fardnia,winter
ACFN,FNCE3227,Introduction to Finance,1,5,1,1,4,4,20,Monday,10.0,1.5,EB1010,Pedram,Fardnia,winter
ACFN,FNCE3227,Introduction to Finance,1,5,1,1,4,4,20,Wednesday,10.0,1.5,EB1010,Pedram,Fardnia,winter
ACFN,FNCE3227,Introduction to Finance,1,6,1,1,4,4,20,Monday,11.5,1.5,EB3130,,,winter
ACFN,FNCE3227,Introduction to Finance,1,6,1,1,4,4,20,Wednesday,11.5,1.5,EB3130,,,winter
ACFN,FNCE3227,Introduction to Finance,1,7,1,1,4,4,20,Monday,13.0,1.5,EB3130,,,winter
ACFN,FNCE3227,Introduction to Finance,1,7,1,1,4,4,20,Wednesday,13.0,1.5,EB3130,,,winter
ACFN,FNCE3227,Introduction to Finance,1,8,1,1,4,4,20,Wednesday,14.5,1.5,EB3126,,,winter
ACFN,FNCE3227,Introduction to Finance,1,8,1,1,4,4,20,Friday,14.5,1.5,EB3126,,,winter
ACFN,FNCE3227,Introduction to Finance,1,9,1,1,4,4,20,Wednesday,16.0,1.5,EB3126,,,winter
ACFN,FNCE3227,Introduction to Finance,1,9,1,1,4,4,20,Friday,16.0,1.5,EB3126,,,winter
ACFN,FNCE3227,Introduction to Finance,1,10,1,1,4,4,20,Wednesday,18.0,3.0,EB1108,,,winter
ACFN,FNCE3228,Advanced Corporate Finance,1,1,1,1,4,4,20,Tuesday,13.0,1.5,EB2121,Tashfeen,Hussain,winter
ACFN,FNCE3228,Advanced Corporate Finance,1,1,1,1,4,4,20,Thursday,13.0,1.5,EB2121,Tashfeen,Hussain,winter
ACFN,FNCE3228,Advanced Corporate Finance,1,2,1,1,4,4,20,Monday,14.5,1.5,EB2121,Allan,Dwyer,winter
ACFN,FNCE3228,Advanced Corporate Finance,1,2,1,1,4,4,20,Wednesday,14.5,1.5,EB2121,Allan,Dwyer,winter
ACFN,FNCE3228,Advanced Corporate Finance,1,3,1,1,4,4,20,Monday,14.5,1.5,EB1107,Tianze,Li,winter
ACFN,FNCE3228,Advanced Corporate Finance,1,3,1,1,4,4,20,Wednesday,14.5,1.5,EB1107,Tianze,Li,winter
ACFN,FNCE3302,International Finance,1,1,1,1,4,4,20,Tuesday,8.5,1.5,EB1107,Catherine,Roy-Heaton,winter
ACFN,FNCE3302,International Finance,1,1,1,1,4,4,20,Thursday,8.5,1.5,EB1107,Catherine,Roy-Heaton,winter
ACFN,FNCE3302,International Finance,1,2,1,1,4,4,20,Tuesday,10.0,1.5,EB1107,Catherine,Roy-Heaton,winter
ACFN,FNCE3302,International Finance,1,2,1,1,4,4,20,Thursday,10.0,1.5,EB1107,Catherine,Roy-Heaton,winter
ACFN,FNCE3302,International Finance,1,3,1,1,4,4,20,Tuesday,13.0,1.5,EB1107,,,winter
ACFN,FNCE3302,International Finance,1,3,1,1,4,4,20,Thursday,13.0,1.5,EB1107,,,winter
ACFN,FNCE3304,Business & Financial Modeling,1,1,1,1,4,4,20,Monday,8.5,1.5,EB1011,Carlton-James,Osakwe,winter
ACFN,FNCE3304,Business & Financial Modeling,1,1,1,1,4,4,20,Wednesday,8.5,1.5,EB1011,Carlton-James,Osakwe,winter
ACFN,FNCE3304,Business & Financial Modeling,1,2,1,1,4,4,20,Tuesday,17.0,3.0,EB1015,,,winter
ACFN,FNCE3556,Student Investment Fund 2,1,1,1,1,4,4,20,Wednesday,16.0,1.5,EA1041,Allan,Dwyer,winter
ACFN,FNCE4405,Entrepreneurial Finance,1,1,1,1,4,4,20,Tuesday,11.5,1.5,EB2122,Reza,Chowdhury,winter
ACFN,FNCE4405,Entrepreneurial Finance,1,1,1,1,4,4,20,Thursday,11.5,1.5,EB2122,Reza,Chowdhury,winter
ACFN,FNCE4406,"Financial Markets, Instit & Gov",1,1,1,1,4,4,20,Monday,16.0,1.5,EB1023,Tashfeen,Hussain,winter
ACFN,FNCE4406,"Financial Markets, Instit & Gov",1,1,1,1,4,4,20,Wednesday,16.0,1.5,EB1023,Tashfeen,Hussain,winter
ACFN,FNCE4407,Investments & Portfolio Mgmt,1,1,1,1,4,4,20,Monday,10.0,1.5,EB2039,Tianze,Li,winter
ACFN,FNCE4407,Investments & Portfolio Mgmt,1,1,1,1,4,4,20,Wednesday,10.0,1.5,EB2039,Tianze,Li,winter
ACFN,FNCE4407,Investments & Portfolio Mgmt,1,2,1,1,4,4,20,Monday,16.0,1.5,EB2029,Tianze,Li,winter
ACFN,FNCE4407,Investments & Portfolio Mgmt,1,2,1,1,4,4,20,Wednesday,16.0,1.5,EB2029,Tianze,Li,winter
ACFN,FNCE4407,Investments & Portfolio Mgmt,1,3,1,1,4,4,20,Monday,8.5,1.5,EB2029,,,winter
ACFN,FNCE4407,Investments & Portfolio Mgmt,1,3,1,1,4,4,20,Wednesday,8.5,1.5,EB2029,,,winter
ACFN,FNCE4408,Financial Risk Management,1,1,1,1,4,4,20,Monday,11.5,1.5,EB1109,Carlton-James,Osakwe,winter
ACFN,FNCE4408,Financial Risk Management,1,1,1,1,4,4,20,Wednesday,11.5,1.5,EB1109,Carlton-James,Osakwe,winter
ACFN,FNCE4408,Financial Risk Management,1,2,1,1,4,4,20,Monday,13.0,1.5,EB1109,Carlton-James,Osakwe,winter
ACFN,FNCE4408,Financial Risk Management,1,2,1,1,4,4,20,Wednesday,13.0,1.5,EB1109,Carlton-James,Osakwe,winter
ACFN,FNCE4408,Financial Risk Management,1,3,1,1,4,4,20,Monday,14.5,1.5,EB1010,,,winter
ACFN,FNCE4408,Financial Risk Management,1,3,1,1,4,4,20,Wednesday,14.5,1.5,EB1010,,,winter
ACFN,FNCE4409,Securities Analysis and Valuation,1,1,1,1,4,4,20,Tuesday,16.0,3.0,EB2122,,,winter
ACFN,FNCE4409,Securities Analysis and Valuation,1,2,1,1,4,4,20,Tuesday,8.5,1.5,EB1109,,,winter
ACFN,FNCE4409,Securities Analysis and Valuation,1,2,1,1,4,4,20,Thursday,8.5,1.5,EB1109,,,winter
ACFN,FNCE4409,Securities Analysis and Valuation,1,3,1,1,4,4,20,Tuesday,8.5,1.5,EB1023,,,winter
ACFN,FNCE4409,Securities Analysis and Valuation,1,3,1,1,4,4,20,Thursday,8.5,1.5,EB1023,,,winter
ACFN,FNCE4556,Student Investment Fund IV,1,1,1,1,4,4,20,Wednesday,16.0,1.5,EA1041,Allan,Dwyer,winter
ACFN,FNCE5010,Advanced Topics in Finance,1,1,1,1,4,4,20,Tuesday,13.0,1.5,EB2103,Catherine,Roy-Heaton,winter
ACFN,FNCE5010,Advanced Topics in Finance,1,1,1,1,4,4,20,Thursday,13.0,1.5,EB2103,Catherine,Roy-Heaton,winter
ACFN,FNCE5010,Advanced Topics in Finance,1,2,1,1,4,4,20,Tuesday,14.5,1.5,EB2103,Catherine,Roy-Heaton,winter
ACFN,FNCE5010,Advanced Topics in Finance,1,2,1,1,4,4,20,Thursday,14.5,1.5,EB2103,Catherine,Roy-Heaton,winter
ACFN,FNCE5010,Advanced Topics in Finance,1,3,1,1,4,4,20,Tuesday,11.5,1.5,EB1109,Allan,Dwyer,winter
ACFN,FNCE5010,Advanced Topics in Finance,1,3,1,1,4,4,20,Thursday,11.5,1.5,EB1109,Allan,Dwyer,winter
ADMN,COOP0001,Orientation to Co-op Education,1,1,1,1,4,4,20,Tuesday,13.0,1.5,EB3112,Tram,Nguyen,winter
ADMN,COOP0001,Orientation to Co-op Education,1,2,1,1,4,4,20,Wednesday,13.0,1.5,EB3112,Carlos,Gonzalez,winter
ADMN,COOP0001,Orientation to Co-op Education,1,3,1,1,4,4,20,Wednesday,14.5,1.5,EB3112,Carlos,Gonzalez,winter
ADMN,COOP0001,Orientation to Co-op Education,1,5,1,1,4,4,20,Friday,8.5,1.5,E204,Robin,Filmer,winter
ADMN,COOP0001,Orientation to Co-op Education,1,6,1,1,4,4,20,Tuesday,14.5,1.5,EB3112,Tram,Nguyen,winter
ADMN,COOP0001,Orientation to Co-op Education,1,7,1,1,4,4,20,Friday,10.0,1.5,E204,Robin,Filmer,winter
ADMN,COOP0001,Orientation to Co-op Education,1,8,1,1,4,4,20,Thursday,10.0,1.5,EB2138,Vanessa,Peterelli,winter
ADMN,COOP0001,Orientation to Co-op Education,1,9,1,1,4,4,20,Thursday,8.5,1.5,EB2138,Vanessa,Peterelli,winter
ADMN,COOP0002,Work Term I,1,1,1,1,4,4,20,0,0.0,0.0,0,Tram,Nguyen,winter
ADMN,COOP0002,Work Term I,1,2,1,1,4,4,20,0,0.0,0.0,0,Carlos,Gonzalez,winter
ADMN,COOP0002,Work Term I,1,3,1,1,4,4,20,0,0.0,0.0,0,Robin,Filmer,winter
ADMN,COOP0003,Work Term II,1,1,1,1,4,4,20,0,0.0,0.0,0,Tram,Nguyen,winter
ADMN,COOP0003,Work Term II,1,2,1,1,4,4,20,0,0.0,0.0,0,Carlos,Gonzalez,winter
ADMN,COOP0003,Work Term II,1,3,1,1,4,4,20,0,0.0,0.0,0,Robin,Filmer,winter
ADMN,COOP0004,Work Term III,1,1,1,1,4,4,20,0,0.0,0.0,0,Tram,Nguyen,winter
ADMN,COOP0004,Work Term III,1,2,1,1,4,4,20,0,0.0,0.0,0,Carlos,Gonzalez,winter
ADMN,COOP0004,Work Term III,1,3,1,1,4,4,20,0,0.0,0.0,0,Robin,Filmer,winter
AIRF,AIRF2101,Aviation History and Aviation Law,1,1,1,1,4,4,20,Wednesday,14.5,3.0,EB1014,Deanna,Wiebe,winter
